doi,id
10.1242/jcs.03050,pub.1003394509
10.1016/j.jri.2006.12.002,pub.1019469542
10.1186/cc2786,pub.1010068783
10.1002/hep.23004,pub.1018782779
10.1186/cc5848,pub.1028810346
10.1002/jcb.20726,pub.1051105888
10.1128/jvi.02628-06,pub.1037362424
10.1016/j.pep.2008.03.008,pub.1048949605
10.1016/s1359-6349(08)71816-0,pub.1033511787
10.1016/j.jmb.2009.03.051,pub.1005918248
10.1007/pl00000855,pub.1031386727
10.2217/17520363.2.6.613,pub.1006486787
10.1042/bst0370074,pub.1032193004
10.1186/ar3070,pub.1021343021
10.1002/yea.1726,pub.1020795531
10.1093/nar/30.3.695,pub.1008047466
10.1124/jpet.107.133702,pub.1030715002
10.4049/jimmunol.167.1.384,pub.1074838665
10.1002/jnr.21473,pub.1013788428
10.1002/(sici)1097-0061(19980630)14:9<853::aid-yea274>3.0.co;2-o,pub.1048847294
,pub.1077529595
10.1016/s0301-472x(02)00859-7,pub.1013659971
10.1042/bst030a117c,pub.1023348695
10.1016/j.cell.2006.11.035,pub.1049776084
10.1186/cc2711,pub.1010801446
10.1261/rna.2418211,pub.1016260687
10.1186/cc2599,pub.1002575514
10.1101/cshperspect.a003756,pub.1022987294
10.1097/cco.0b013e3282fad846,pub.1023720498
10.1074/jbc.m600132200,pub.1004370864
10.3748/wjg.v16.i19.2371,pub.1071366711
10.1016/j.dld.2009.04.006,pub.1036872663
10.1016/j.imlet.2008.04.001,pub.1020653155
10.1002/cyto.a.20886,pub.1034659831
10.2165/00129785-200505030-00001,pub.1033612877
10.1111/j.1471-4159.2008.05561.x,pub.1047946224
10.1093/nar/gkh518,pub.1002996000
10.1016/s0968-0004(01)01999-5,pub.1020399071
10.1097/cco.0b013e328332a3b7,pub.1034018917
10.1128/mcb.01359-09,pub.1062713498
10.1002/pmic.200700831,pub.1005069219
10.1016/j.leukres.2004.12.017,pub.1003113205
10.1128/mcb.01493-07,pub.1010998637
10.1186/cc5895,pub.1030873250
10.1002/ijc.20093,pub.1052052044
10.1111/j.1365-2958.2006.05331.x,pub.1013873669
10.1186/cc2548,pub.1032528648
10.4103/1477-3163.67074,pub.1048790678
10.1101/gad.583310,pub.1003207292
10.1006/jmbi.2001.5065,pub.1029699900
10.1128/iai.72.5.2618-2627.2004,pub.1008992889
10.1016/j.fct.2008.05.041,pub.1007309315
10.1042/bst0330433,pub.1011243372
10.1016/s1873-9954(08)70281-7,pub.1020019824
10.1186/ar536,pub.1053533742
10.11606/t.42.2009.tde-09022010-121724,pub.1103434516
10.1007/s00393-010-0651-z,pub.1042646262
10.1186/ar719,pub.1035959967
10.1016/j.molcel.2003.08.010,pub.1002089536
10.1038/gene.2010.39,pub.1033953970
10.1016/j.humpath.2006.03.014,pub.1037524996
10.1083/jcb.200609180,pub.1046432658
10.4049/jimmunol.182.2.1069,pub.1077831411
10.1517/14728222.10.5.759,pub.1004280460
10.1186/cc5812,pub.1033897709
10.1083/jcb.201003021,pub.1051283230
10.3109/13506121003737385,pub.1007175395
10.1016/j.ygyno.2009.11.001,pub.1046974557
10.1006/bbrc.1998.8263,pub.1039031137
10.1093/emboj/20.22.6475,pub.1000965241
10.1016/j.prostaglandins.2005.12.004,pub.1019109218
10.1095/biolreprod.102.013854,pub.1011127882
10.1016/j.jmb.2007.06.074,pub.1037199314
10.1016/j.nec.2009.09.002,pub.1002973606
10.1016/j.molcel.2006.04.010,pub.1002051397
10.1242/jcs.01420,pub.1010805642
10.1016/j.theriogenology.2007.08.027,pub.1036445557
10.1046/j.1365-2958.2001.02342.x,pub.1008754303
10.1016/s0171-9335(98)80049-6,pub.1046179233
10.1002/eji.200738100,pub.1024667104
10.1016/j.clim.2007.07.016,pub.1049676906
10.1097/00024382-200606001-00148,pub.1001338287
10.1016/j.neuron.2004.10.026,pub.1020666205
10.1042/bj20090839,pub.1030089001
10.1016/s1097-2765(03)00137-0,pub.1002653664
10.1186/ar680,pub.1004733724
10.1016/j.aca.2009.01.015,pub.1031264770
10.1101/gad.345905,pub.1041361012
10.1186/cc2550,pub.1007092980
10.1007/s00430-010-0163-0,pub.1006556386
10.1016/j.ygeno.2005.04.013,pub.1048578602
10.1152/ajpregu.00677.2006,pub.1013653992
10.1016/j.neuron.2004.11.010,pub.1032882120
10.1105/tpc.110.078063,pub.1045520391
10.1016/j.clim.2006.07.007,pub.1051697228
10.1016/j.semcancer.2007.07.005,pub.1040335464
10.1002/eji.200939554,pub.1024343289
10.1128/iai.01032-08,pub.1014258884
10.1016/j.fertnstert.2009.11.050,pub.1011968372
10.1101/gad.1267005,pub.1042502219
10.1016/j.jmb.2005.09.007,pub.1003684313
10.1074/jbc.m606543200,pub.1026762604
10.1016/j.clim.2010.03.243,pub.1021292552
10.1016/j.molcel.2007.07.018,pub.1015348789
10.1097/01.wox.0000301058.01272.bd,pub.1060322889
10.1186/cc2782,pub.1051145744
10.1186/ar678,pub.1032034259
10.1128/jvi.79.11.6577-6587.2005,pub.1013652295
10.1186/cc5879,pub.1050127269
10.1016/j.autrev.2004.06.002,pub.1012886204
,pub.1078403145
10.1007/s00441-007-0565-5,pub.1027863618
10.1097/00024382-200606001-00219,pub.1031561063
10.1128/jvi.00308-07,pub.1013339070
10.1093/emboj/21.9.2149,pub.1005170344
10.1074/jbc.m302421200,pub.1033241620
10.1038/sj.emboj.7601679,pub.1048356936
10.1080/10409230802640218,pub.1041581996
10.4049/jimmunol.172.5.2953,pub.1021265839
10.1093/carcin/bgq243,pub.1001857044
10.1038/nri2685,pub.1021049165
10.1055/s-0030-1267038,pub.1057230990
10.1038/ni1125,pub.1028484937
10.1073/pnas.0812085106,pub.1020067130
10.1016/j.vaccine.2005.04.038,pub.1044679540
10.1101/gad.1396306,pub.1022082181
10.4049/jimmunol.169.9.4770,pub.1075178036
10.1038/nature07480,pub.1052012522
10.1007/s11912-007-0029-9,pub.1021625119
10.1534/genetics.107.077040,pub.1027446642
10.1093/emboj/19.2.295,pub.1046542799
10.1091/mbc.e06-01-0090,pub.1029589738
10.1016/j.resmic.2008.04.015,pub.1047510016
10.1093/nar/gkp031,pub.1025544298
10.4049/jimmunol.1000849,pub.1033667655
10.1186/cc2265,pub.1000257050
10.1261/rna.2177410,pub.1027031044
10.1083/jcb.200505082,pub.1036273182
10.1002/anie.200903288,pub.1029677129
10.1016/s1353-8020(09)70802-8,pub.1021206660
10.1016/j.molcel.2010.06.014,pub.1014004539
10.1016/j.drup.2008.12.002,pub.1041794587
10.4049/jimmunol.171.8.4062,pub.1031194246
10.1016/j.molimm.2010.07.009,pub.1050419796
10.1016/s0014-4894(02)00011-5,pub.1046375868
10.1186/cc2220,pub.1052547178
10.1016/j.anireprosci.2008.05.006,pub.1009446483
10.1007/s11888-010-0044-3,pub.1025241769
10.1002/dvdy.22383,pub.1038494480
10.1111/j.1365-2567.2010.03389.x,pub.1038781000
10.1158/0008-5472.can-07-1887,pub.1043645492
10.1128/mcb.01155-06,pub.1028312799
10.1186/ar374,pub.1014379012
10.1038/hdy.1977.69,pub.1011565937
10.1007/pl00000854,pub.1028800681
10.1093/bfgp/elp038,pub.1034270017
10.1042/bss0700095,pub.1036052932
10.1038/sj.ki.5002486,pub.1028680990
10.1101/gr.087775.108,pub.1020802152
10.4049/jimmunol.168.7.3235,pub.1075018034
10.1111/j.1744-7410.2010.00208.x,pub.1033649105
10.1097/moh.0b013e328337ba6c,pub.1045803072
10.1093/molehr/gaq102,pub.1026993757
10.1016/j.cellimm.2009.04.004,pub.1053740674
10.1007/s10522-008-9171-5,pub.1033272502
10.1371/journal.pone.0010627,pub.1010056448
10.1111/j.0105-2896.2004.00162.x,pub.1005485408
10.1016/j.molcel.2005.08.022,pub.1028381349
10.1196/annals.1381.023,pub.1024817238
10.1097/00003246-200512002-00044,pub.1017222686
10.1271/bbb.60142,pub.1030667726
10.1016/j.febslet.2008.03.038,pub.1004547547
10.1007/s12284-009-9032-0,pub.1036444991
10.1016/j.tplants.2009.05.004,pub.1046817441
10.1016/j.imlet.2009.01.010,pub.1006540853
10.1160/th07-05-0328,pub.1063291263
10.1016/s1568-1637(02)00023-5,pub.1031513076
10.3233/jad-2010-1273,pub.1078042011
10.1016/j.cmet.2008.03.005,pub.1053429800
10.1083/jcb.200811072,pub.1041649400
10.1073/pnas.0510928103,pub.1002493307
10.1016/j.yexmp.2008.11.010,pub.1001091243
10.1093/nar/gkm668,pub.1006203875
10.1016/j.ejcb.2010.01.001,pub.1052707716
10.1002/hep.21414,pub.1031716843
10.1016/j.plipres.2010.12.001,pub.1033757251
10.1016/j.fct.2008.02.015,pub.1032999231
10.1016/j.devcel.2006.01.012,pub.1043316734
10.4049/jimmunol.173.10.6000,pub.1016905423
10.2353/ajpath.2010.100245,pub.1052570876
10.1016/j.molbiopara.2004.11.014,pub.1022057169
10.1074/jbc.m109.058396,pub.1040392779
10.2174/1876539401003010024,pub.1069240327
10.1097/01.cji.0000191056.58264.74,pub.1046527834
10.4049/jimmunol.182.3.1548,pub.1000771806
10.1016/j.cell.2010.09.001,pub.1013866922
10.1007/s00018-003-2338-y,pub.1032580189
10.1093/nar/gki603,pub.1042051893
10.1097/01.cji.0000190977.16094.95,pub.1033556237
10.1007/s005350170019,pub.1006324658
10.1016/j.brainres.2006.11.013,pub.1036995651
10.1517/14728222.8.6.521,pub.1011923944
10.1038/sj.emboj.7601282,pub.1040481960
10.1097/00003246-200512002-00032,pub.1011380736
10.1016/j.molcel.2008.10.026,pub.1036315066
10.1083/jcb.1775rr4,pub.1015102537
10.1016/s1359-6349(10)71108-3,pub.1001526502
10.1097/00003246-200512002-00009,pub.1015408681
10.1002/biot.200800120,pub.1011147582
10.1186/ar513,pub.1016146483
10.1111/j.0105-2896.2010.00893.x,pub.1009281146
10.1093/nar/gkh539,pub.1053290150
10.1111/j.1349-7006.2009.01385.x,pub.1052370608
10.1097/01.cji.0000191080.43910.60,pub.1004591468
10.1016/j.bbamem.2008.08.013,pub.1051605940
10.1016/j.autrev.2007.11.015,pub.1052171173
10.1074/jbc.m708224200,pub.1050507072
10.1016/s0016-5085(08)60675-7,pub.1007191994
10.1042/bj20041297,pub.1028038401
10.1007/s10555-006-7893-x,pub.1006932974
10.1097/00024382-200606001-00160,pub.1039146685
10.1128/jb.01850-07,pub.1029079681
10.1155/2010/250476,pub.1012572790
10.1159/000320681,pub.1015467974
10.1007/s10555-008-9129-8,pub.1039569561
10.1261/rna.7420504,pub.1040676912
10.1016/s0161-5890(03)00151-2,pub.1046308433
10.1016/j.jri.2010.08.052,pub.1002721621
10.1152/ajpregu.00581.2007,pub.1013083632
10.1186/cc2609,pub.1046212541
10.4049/jimmunol.177.3.1590,pub.1077270631
10.1016/j.toxicon.2008.02.003,pub.1031835818
10.1095/biolreprod.108.073551,pub.1028417530
10.1097/01.cji.0000191084.66781.e2,pub.1011519390
10.1016/j.pbi.2009.05.007,pub.1035191806
10.1083/jcb.200302157,pub.1014114851
10.1016/j.jmb.2009.03.029,pub.1051028328
10.1093/jb/mvp183,pub.1002336889
10.1189/jlb.0408251,pub.1038553374
10.1016/j.ceb.2005.03.001,pub.1052113215
10.1080/10408360600778836,pub.1048475681
10.1186/cc2485,pub.1013580512
10.1097/00024382-200606001-00279,pub.1040117844
10.1002/rmv.570,pub.1052947140
10.1177/1933719110386241,pub.1018817772
10.1529/biophysj.108.128934,pub.1025040626
10.1242/jcs.113.19.3365,pub.1074697774
10.1126/science.295.5563.2173k,pub.1062576637
10.1186/cc2684,pub.1000521245
10.1016/j.cell.2010.11.040,pub.1000489272
10.1080/08916930400024612,pub.1047797977
10.1186/gb-2007-8-6-307,pub.1050168845
10.4049/jimmunol.0803743,pub.1001789615
10.1101/gr.983703,pub.1012317041
10.1016/j.cyto.2010.04.001,pub.1014732772
10.1016/s0167-5699(00)01664-9,pub.1032185760
10.1016/j.tplants.2005.05.004,pub.1022712581
10.1074/jbc.m307628200,pub.1038609301
10.1002/hep.21092,pub.1020353206
10.1007/s00018-007-7448-5,pub.1050580771
10.1186/1742-4690-3-12,pub.1002066153
10.1134/s1022795407020019,pub.1049082350
10.1111/j.1600-065x.2009.00772.x,pub.1031407131
10.1016/j.jalz.2018.06.128,pub.1107765250
10.1186/ar342,pub.1015427240
10.1016/j.immbio.2010.01.002,pub.1030090983
10.1385/ir:23:1:01,pub.1034283293
10.1097/ppo.0b013e3181eacba8,pub.1044167694
,pub.1077990083
10.1042/bj20031037,pub.1024625308
10.1007/s00335-004-2464-3,pub.1042971159
10.1016/j.bcmd.2005.04.008,pub.1047842097
10.1111/j.1348-0421.2008.00008.x,pub.1015396122
10.1186/cc5874,pub.1008395815
10.1016/j.toxicon.2009.05.016,pub.1047810699
10.1016/s0955-0674(02)00334-4,pub.1047536626
10.1002/prca.200790054,pub.1031645058
10.1186/1479-5876-6-63,pub.1019647235
10.1097/00024382-200606001-00104,pub.1019423070
10.1186/cc5793,pub.1015018482
10.1016/j.jaut.2009.11.013,pub.1011868164
10.1074/jbc.m208287200,pub.1026944303
10.1002/jcb.21746,pub.1051688832
10.1016/j.semcancer.2003.09.001,pub.1019149434
10.1186/cc2471,pub.1002305522
10.1097/00003246-200512002-00036,pub.1003489178
10.1038/sj.emboj.7600477,pub.1037682191
10.1097/00024382-200606001-00142,pub.1049349583
10.1074/mcp.m700439-mcp200,pub.1046979576
10.1371/journal.ppat.1000560,pub.1042996755
10.1038/cdd.2010.96,pub.1048869946
10.1517/13543784.12.11.1765,pub.1047087575
10.1016/s1525-0016(16)41158-5,pub.1054707531
10.1186/cc2747,pub.1029040365
10.1093/emboj/cdf686,pub.1022030353
10.1038/emboj.2010.122,pub.1049757389
10.1158/1078-0432.ccr-10-0151,pub.1000993291
10.1097/01.mot.0000236711.92737.46,pub.1041334060
10.1016/j.cell.2005.07.021,pub.1002523873
10.1097/00024382-200606001-00118,pub.1044631582
10.2500/ajra.2010.24.3399,pub.1020392144
10.1002/bies.201000108,pub.1006429597
10.1002/prca.200800077,pub.1029961190
10.1186/cc2299,pub.1005958203
10.1155/2002/503191,pub.1003333055
10.1016/j.jalz.2018.06.2640,pub.1107765540
10.1016/j.yexcr.2006.02.015,pub.1010161758
10.1097/00024382-200606001-00268,pub.1007447825
10.1007/s00011-008-8210-7,pub.1019495758
10.1111/j.1365-4632.2009.04365.x,pub.1004294508
10.1111/j.1398-9995.2008.01741.x,pub.1028751918
10.1016/j.neuroscience.2006.11.018,pub.1035457849
10.1074/jbc.m004721200,pub.1034517859
10.1128/mcb.24.23.10390-10396.2004,pub.1011396188
10.1111/j.1346-8138.2001.tb00058.x,pub.1043812718
10.1186/1756-0500-3-219,pub.1007526930
10.1097/01.cji.0000190995.55998.ad,pub.1037851154
10.1111/j.1600-0854.2006.00515.x,pub.1048223624
,pub.1077168813
10.1007/s00018-010-0567-4,pub.1052514021
10.1186/1479-5876-6-21,pub.1037817169
10.1146/annurev.genet.33.1.261,pub.1002051783
10.1016/j.molcel.2010.11.014,pub.1049892479
10.1111/j.1365-2567.2006.02483.x,pub.1036300807
10.1371/journal.pone.0013809,pub.1046925139
10.1242/jcs.02382,pub.1000522838
10.1186/cc6133,pub.1051745675
10.1002/jcp.10263,pub.1009517387
10.1186/cc5829,pub.1038473647
10.1016/j.bcmd.2005.05.009,pub.1012058365
10.1111/j.1600-0854.2007.00690.x,pub.1036006613
10.1186/ar361,pub.1050406736
10.2217/epi.09.46,pub.1032365169
10.1111/j.1462-5822.2006.00694.x,pub.1032963466
10.1186/cc2317,pub.1006808975
10.1016/j.jaci.2008.03.007,pub.1047113298
10.1093/emboj/20.5.1134,pub.1046187289
10.1083/jcb.1892iti3,pub.1052749142
10.4110/in.2005.5.2.110,pub.1052822259
10.1016/j.molimm.2007.11.021,pub.1003420931
10.1002/art.24229,pub.1052294751
10.1083/jcb.201001121,pub.1014810121
10.1182/blood-2005-02-0807,pub.1047603184
10.1111/j.1582-4934.2007.00100.x,pub.1019443118
10.1038/sj.onc.1210910,pub.1035642775
10.1016/j.devcel.2010.05.012,pub.1022281589
10.1016/j.immuni.2006.11.001,pub.1014884340
10.1016/j.visres.2009.08.029,pub.1031315714
10.1016/s0889-857x(05)70297-0,pub.1048892928
10.1016/j.brainresrev.2009.11.002,pub.1044790974
10.1016/j.ymthe.2006.08.1086,pub.1019563117
10.1128/jvi.01818-06,pub.1053736419
10.1111/j.1462-5822.2007.00941.x,pub.1016951118
10.1186/cc5889,pub.1036627589
10.1111/j.1600-065x.1999.tb01366.x,pub.1051837891
10.1016/j.jmb.2006.08.015,pub.1044800035
10.1189/jlb.0707452,pub.1039369447
10.1242/jcs.01380,pub.1050826462
10.1186/1471-2105-8-s6-s2,pub.1003696505
10.1038/256310a0,pub.1003800261
10.1111/j.1600-0714.2009.00796.x,pub.1014886723
10.2164/jandrol.110.010967,pub.1004967840
10.1177/153537020623100303,pub.1077196691
10.1186/1471-2164-5-97,pub.1012765741
10.1080/01926230390173950,pub.1058307918
10.1186/cc2660,pub.1048739886
10.1107/s0108767306099831,pub.1001509232
10.1097/ccm.0b013e3181a5e3c3,pub.1027892671
10.1146/annurev.immunol.23.021704.115601,pub.1023834271
10.1016/j.bbamcr.2008.06.020,pub.1010724261
10.1016/j.molimm.2008.09.032,pub.1022707464
10.1128/jvi.00635-09,pub.1011110653
10.1186/ar477,pub.1000560659
10.1083/jcb.200304008,pub.1024425777
10.1097/moh.0b013e328337b4e3,pub.1039699636
10.4049/jimmunol.179.8.5024,pub.1077493682
10.1016/j.tig.2004.07.011,pub.1023640154
10.1016/s0091-6749(06)00015-7,pub.1001707313
10.1007/s00262-006-0152-8,pub.1028801307
10.1126/science.319.5867.1157m,pub.1062597569
10.1105/tpc.110.077040,pub.1050083968
10.1007/s11373-007-9184-0,pub.1026631913
10.1007/s11103-010-9689-1,pub.1010524583
10.1111/j.1742-4658.2008.06316.x,pub.1010783502
10.1016/0167-4889(92)90163-6,pub.1020562182
10.1016/j.leukres.2008.07.020,pub.1018762285
10.1242/dev.01789,pub.1041354646
10.1002/mas.20182,pub.1043267125
10.1111/j.1538-7836.2009.03654.x,pub.1029763976
10.1134/s1607672909060039,pub.1001329586
10.1371/journal.pone.0009504,pub.1004606606
10.1002/1097-4636(200108)56:2<159::aid-jbm1080>3.0.co;2-r,pub.1030694500
10.1093/glycob/cwn086,pub.1020731136
10.1523/jneurosci.5345-07.2008,pub.1052807854
10.1186/cc5873,pub.1052371490
10.1074/jbc.m806084200,pub.1045253222
10.1261/rna.2630205,pub.1010005380
10.1074/jbc.m005493200,pub.1029325530
10.1007/s000180050003,pub.1031846023
10.1017/s1431927608080574,pub.1023067931
10.1023/a:1023263307923,pub.1016839018
10.1101/cshperspect.a002436,pub.1051022865
10.1016/j.neuroscience.2007.09.022,pub.1014555017
10.1016/j.jri.2010.06.031,pub.1012657955
10.1097/01.cji.0000191004.09364.97,pub.1004366855
10.1074/jbc.m110.145003,pub.1011847202
10.1182/blood-2008-02-137398,pub.1019656420
10.1016/j.cellbi.2006.08.001,pub.1005767733
10.1074/jbc.m801005200,pub.1046155000
10.1097/ccm.0b013e3181a5ea63,pub.1022410749
10.1157/13110477,pub.1028709835
10.1186/cc2262,pub.1027928487
10.1186/gb-2003-4-10-229,pub.1013769920
10.1016/j.cbpa.2009.04.327,pub.1035125350
10.1186/cc2244,pub.1036641108
10.1016/s0165-5728(03)00261-3,pub.1011485692
10.1016/j.tplants.2009.06.007,pub.1000371057
10.1038/sj.gt.3302762,pub.1050760839
10.1007/s00438-009-0473-3,pub.1042155122
10.1007/s00441-005-0151-7,pub.1052627021
10.1080/14756360802218763,pub.1016771489
10.1016/j.cmet.2005.06.008,pub.1019047214
10.1016/j.bbrc.2006.07.011,pub.1024690225
10.1007/s10048-006-0077-6,pub.1002265546
10.1016/j.pt.2004.08.007,pub.1020259260
10.1016/j.febslet.2007.03.071,pub.1005424749
10.1016/j.febslet.2009.11.049,pub.1025121121
10.1016/s1773-035x(06)80315-1,pub.1051313862
10.1074/jbc.m110.173666,pub.1043985773
10.1016/j.cell.2008.11.041,pub.1001994479
10.1042/bj20021719,pub.1000348532
10.1096/fj.03-0098fje,pub.1022131514
10.4049/jimmunol.181.6.4371,pub.1077721509
10.1080/713609354,pub.1049432735
10.1016/s0264-410x(97)87734-1,pub.1046323983
10.1126/science.312.5772.339c,pub.1062591847
10.1097/ppo.0b013e3181eb5066,pub.1031879519
10.21236/ada506647,pub.1091772974
10.1186/cc2251,pub.1046949028
10.1371/journal.pbio.1000371,pub.1016067760
10.1073/pnas.252643699,pub.1033960586
10.1016/j.yjmcc.2006.03.319,pub.1050615589
10.1515/bc.2007.034,pub.1038692546
10.1016/j.jprot.2010.04.003,pub.1005209269
10.1093/nar/gkn658,pub.1005609781
10.1038/nrm2617,pub.1026773715
10.1097/01.coh.0000221592.49412.1f,pub.1001132370
10.1186/cc2519,pub.1037863683
10.1097/01.cji.0000191096.27770.3e,pub.1050154256
10.1097/01.wox.0000301482.13031.81,pub.1060323313
10.1091/mbc.e07-10-1015,pub.1022863284
10.1007/s00109-010-0709-z,pub.1053387026
10.1093/nar/gki506,pub.1039335246
10.1371/journal.pcbi.1000940,pub.1039421901
10.1099/mic.0.2007/008177-0,pub.1060396134
10.1038/nrm1942,pub.1048627467
10.1186/cc2558,pub.1041400535
10.1097/00024382-200606001-00242,pub.1030882526
10.1074/jbc.m301349200,pub.1018546451
10.1186/cc2508,pub.1039857954
10.4049/jimmunol.180.6.4299,pub.1077616300
10.4049/jimmunol.0904191,pub.1078217178
10.1101/gr.113050.110,pub.1044228460
10.1101/gad.1868009,pub.1048470415
10.1189/jlb.0209056,pub.1020857493
10.4049/jimmunol.177.4.2097,pub.1077279234
10.1186/cc2804,pub.1019904901
10.1006/jtbi.1996.0106,pub.1049773043
10.1083/jcb.1791rr1,pub.1011854884
10.1111/j.1471-4159.2009.06163.x,pub.1033160420
10.1038/35097110,pub.1014622337
10.1101/gr.162001,pub.1024795542
10.1023/a:1016514927365,pub.1027351334
10.1111/j.1469-8137.1978.tb01644.x,pub.1005658620
10.2217/17469600.1.4.427,pub.1047437872
10.1128/mcb.24.21.9646-9657.2004,pub.1040173846
10.1097/01.tp.0000330522.08140.49,pub.1012800793
10.1002/wrna.25,pub.1010570302
10.1038/jid.2008.323,pub.1021035225
10.1074/mcp.r600004-mcp200,pub.1041315420
10.1016/j.molcel.2005.05.021,pub.1046215515
10.1002/jmv.21023,pub.1028347747
10.1186/cc2752,pub.1019258827
10.1038/embor.2008.112,pub.1031599882
10.1016/j.dci.2009.07.009,pub.1044494565
10.1096/fj.05-4807fje,pub.1043753565
10.1111/j.1463-5224.2007.00517.x,pub.1009137529
10.1093/nar/gkn406,pub.1005518082
10.1074/mcp.m110.001651,pub.1008892778
10.1097/ccm.0b013e3181a5e521,pub.1045936713
10.4049/jimmunol.164.9.4843,pub.1074628903
10.1016/s0022-1759(02)00330-7,pub.1043155920
10.1016/j.jalz.2006.05.078,pub.1000651677
10.1186/ar337,pub.1026508137
10.3390/v2081704,pub.1043463282
10.1007/s12539-009-0059-0,pub.1025907625
10.1111/j.1600-6143.2006.01447.x,pub.1031135772
10.1055/s-0037-1616940,pub.1077836591
10.1111/j.1600-0854.2009.01006.x,pub.1010214275
10.1016/j.bbrc.2006.03.105,pub.1043776715
10.1016/s1534-5807(04)00094-2,pub.1019269618
10.1016/j.molbiopara.2010.06.009,pub.1048535118
10.4103/0255-0857.37332,pub.1032398151
10.5324/cjcr.v0i22.561,pub.1072759917
10.1631/jzus.b0900327,pub.1044680022
10.1006/cbir.2002.0917,pub.1038052199
10.1016/j.bbadis.2008.08.006,pub.1009504527
10.1074/jbc.m112105200,pub.1033000594
10.1126/science.312.5772.338b,pub.1062591842
10.1016/j.cell.2006.06.003,pub.1011307096
10.1038/nrm2255,pub.1010325644
10.1016/j.vaccine.2010.07.014,pub.1027209730
10.1089/aid.2009.0170,pub.1059225934
10.1016/j.semcancer.2007.07.003,pub.1003699513
10.1016/j.jalz.2009.04.747,pub.1050094601
10.4049/jimmunol.175.5.2777,pub.1077101494
10.1128/mcb.00849-06,pub.1044129168
10.1261/rna.2315010,pub.1009573151
10.1002/ar.b.20050,pub.1009045879
10.1083/jcb.200508165,pub.1035915961
10.1046/j.1365-2958.1997.4701834.x,pub.1041179032
10.1016/j.bbmt.2010.08.006,pub.1043890031
10.1111/j.1600-0854.2006.00436.x,pub.1011581457
10.1002/bjs.6877,pub.1002884500
10.1111/j.1600-0897.2010.00822.x,pub.1002215445
10.4161/auto.5.4.8163,pub.1072290374
10.1007/s12192-010-0236-4,pub.1047103614
10.1186/gb-2007-8-10-316,pub.1022290778
10.1038/icb.2010.100,pub.1010275477
10.1093/nar/27.21.4241,pub.1039911875
10.1042/bc20060027,pub.1024101584
10.1152/physiol.00048.2009,pub.1053576310
10.4110/in.2005.5.2.105,pub.1038425876
10.1016/s1359-6446(03)02822-8,pub.1010540313
10.1007/s12192-008-0036-2,pub.1013304468
10.1097/bcr.0b013e31816dc3ab,pub.1005267742
10.1007/s00018-009-0115-2,pub.1013030947
10.1016/s0301-472x(02)00857-3,pub.1052546548
10.1034/j.1600-0854.2003.40206.x,pub.1026012040
10.1002/ijc.24782,pub.1029726866
10.1111/j.1365-2222.2004.02133.x,pub.1049221354
10.1016/j.jim.2008.03.001,pub.1038660157
10.1002/prca.200800040,pub.1034846791
10.1016/j.ceb.2005.04.015,pub.1006728816
10.1016/s1471-4914(01)02101-3,pub.1031579720
10.1128/jb.01511-09,pub.1015618994
10.1016/j.tig.2008.12.005,pub.1023577059
10.1186/cc2811,pub.1028430299
10.1053/sonc.2002.35244,pub.1028871282
10.1016/j.nmd.2008.06.236,pub.1002763010
10.4049/jimmunol.169.12.6691,pub.1075200929
10.1111/j.1346-8138.2009.00762.x,pub.1024624948
10.1073/pnas.0700036104,pub.1007845616
10.1016/j.febslet.2005.11.005,pub.1049500024
10.1074/jbc.m208408200,pub.1011835704
10.1016/j.immuni.2007.12.016,pub.1032768524
10.1074/jbc.271.44.27360,pub.1019782014
10.1261/rna.5720303,pub.1039708139
10.1371/journal.pone.0007140,pub.1031443376
10.1016/s0165-2478(97)87797-8,pub.1054619269
10.1016/j.molcel.2006.02.005,pub.1010167736
10.1186/cc2683,pub.1006007006
10.1016/j.clim.2006.04.185,pub.1032080246
10.1038/nature09092,pub.1018277529
10.1097/01.coh.0000221601.72282.6c,pub.1018325858
10.1074/jbc.m510356200,pub.1035458264
10.1182/blood.v116.21.1700.1700,pub.1121631456
10.1016/j.imlet.2007.11.012,pub.1031826631
10.1182/blood.v114.22.4747.4747,pub.1121630135
,pub.1075123619
10.1074/jbc.m110.107821,pub.1011042722
10.1016/j.jalz.2010.05.776,pub.1013228405
10.1097/00024382-200606001-00195,pub.1034726531
10.1016/s0962-8924(02)02402-9,pub.1007978068
10.1111/j.1365-3083.2007.02036.x,pub.1020994795
10.1016/j.immuni.2007.10.010,pub.1004267145
10.1016/j.beha.2008.11.002,pub.1051283732
10.1038/mt.2008.1,pub.1002001763
10.1007/s12307-009-0029-4,pub.1016574185
10.1186/1471-2369-11-29,pub.1010356073
10.1261/rna.2340405,pub.1024774351
10.1016/j.devcel.2008.04.005,pub.1021843807
10.4049/jimmunol.0802994,pub.1006388322
10.1074/jbc.m804120200,pub.1038119320
10.1128/aem.69.4.2365-2371.2003,pub.1016650646
10.1016/j.nmd.2008.06.239,pub.1005143554
10.1038/nature08321,pub.1048619090
10.4049/jimmunol.180.5.3081,pub.1077610810
10.1261/rna.907608,pub.1017313512
10.1093/database/baq012,pub.1012635438
10.3349/ymj.2010.51.6.797,pub.1036045217
10.1038/nri2302,pub.1017531965
10.1002/mas.10047,pub.1000586883
10.1104/pp.109.142786,pub.1014275874
